pdf_name,figure_name,fig_type,page,caption,image_path,x1,y1,x2,y2
14716_9789819827664,12.4,Figure,320,"Fig. 12.4. Spontaneous electrical activity in polyaniline–proteinoid (PANI–P) composites. (a) Raw voltage trace spanning 80,858 measurements showing stochastic oscillations with amplitude distribution exhibiting considerable dispersion (standard deviation: 3.42 mV), with peaks exceeding 12 mV (indicated by orange arrow) and mean amplitude of 0.85 mV. (b) Baseline-corrected signal reveals distinct transient peaks with both positive and negative polarity. Time-resolved decoding identifies discrete wave packets consisting of multiplet pulse sequences.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure12.4-1.png,52.559999999999995,72.72,378.0,342.0
14716_9789819827664,24.2,Table,565,"Table 24.2. A comparison of the statistical properties of proteinoid— PANI samples and input neurons (accommodation spikes). Indicating a more symmetrical distribution of spike amplitudes with fewer extreme values, the proteinoid–PANI samples display reduced values of skewness and kurtosis. In contrast to the input neurons, the proteinoid–PANI samples exhibit a narrower range of values and a higher mean potential, as well as a substantially reduced standard deviation. These results indicate that the proteinoid–PANI samples exhibited spiking behavior that was more consistent and less variable.",pdffigures2_out_newtests/figures/14716_9789819827664-Table24.2-1.png,72.72,169.92,360.0,287.28
14716_9789819827664,18.7,Figure,436,"Fig. 18.7. Implementation of logic gates using spike patterns, showing potential values for input pairs (01, 10, 11) with initial stimulation points marked by stars.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure18.7-1.png,54.0,72.0,379.44,243.35999999999999
14716_9789819827664,15.9,Figure,389,"Fig. 15.9. Habituation behavior of proteinoid formulation 25G displaying (a) resistance versus time measured through open circuit potentiometry, (b) histogram showing resistance distribution over time, (c) box plot identifying mean resistance of 1,863,778.3 Ω, median of 1,875,762.2 Ω, standard deviation of 55,364.1 Ω, and interquartile range of 75,956.5 Ω, and (d) kernel distribution function fit to experimental data.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure15.9-1.png,85.67999999999999,72.72,346.32,311.03999999999996
14716_9789819827664,24.8,Figure,570,"Fig. 24.8. Comparative analysis of spike amplitudes between input neurons and PANI–proteinoid samples using box plots. The input neurons display a broader spectrum and greater diversity in spike amplitudes, whereas the PANI–proteinoid samples demonstrate a narrower spectrum and more uniform spike amplitudes.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.8-1.png,54.0,72.0,379.44,244.07999999999998
14716_9789819827664,24.17,Figure,587,"Fig. 24.17. Graphs depicting the rate at which PANI-Proteinoid generates different patterns of spiking activity on the Kombucha substrate. Most of firing rates are negative, which suggests a suppression of spiking activity. The firing rate of mixed mode spiking is the lowest at –0.19 spikes/s, whereas induced spiking has a slightly positive firing rate of 0.02 spikes/s. The firing rate profile indicates that the Kombucha substrate has a suppressive effect on the spiking activity of PANI–Proteinoid.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.17-1.png,54.0,315.36,379.44,490.32
14716_9789819827664,4.1,Table,125,"Table 4.1. Effects of CaCO3 and proteinoids in creating crystal circuits for unconventional computing. Combining CaCO3 and proteinoids creates strong foundations enabling efficient, customizable crystal circuits, advancing new, eco-friendly computing methods.40",pdffigures2_out_newtests/figures/14716_9789819827664-Table4.1-1.png,63.36,116.64,369.36,513.36
14716_9789819827664,7.5,Figure,196,"Fig. 7.5. Firing rate comparison across proteinoid compositions. L-Phe: L-Lys exhibited the highest firing rate at 1008.2875 Hz, whereas L-Phenylalanine exhibited the lowest firing rate at 591.6153 Hz. Firing rates (Hz) for proteinoids “L-Glu:L-Asp”, “L-Glu:L-Asp:L-Phe”, “L-Lys:L-Phe:L-Glu”, “L-Glu:L-Phe: L-His”, “L-Glu:L-Phe:PLLA”, “L-Lys:L-Phe:L-His:PLLA”, “L-Glu:L-Arg”, “L-Asp”, “L-Phe:L-Lys”, “L-Glu:L-Asp:L-Pro”, “L-Phe”, and “L-Glu:L-Phe” are 535.4877, 436.2721, 542.9443, 567.0562, 498.2888, 650.4798, 732.9516, 529.0720, 768.2345, 617.3223, 491.5065, and 665.2995, respectively. The strength of the linear model suggests further research should focus on understanding mechanisms linking molecular parameters and firing rate.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure7.5-1.png,65.52,72.72,367.2,242.64
14716_9789819827664,23.3,Figure,542,"Fig. 23.3. Multi-modal visualization of proteinoid microsphere ultrastructure through SEM image transformations. (a) Original SEM micrograph revealing microsphere assemblies (length scale: 589 nm) with characteristic surface topology and inter-sphere fusion zones. (b) Enhanced grayscale rendering highlighting morphological gradients and surface roughness patterns, with bright regions (>200 intensity units) corresponding to elevated features. (c) X-ray style inversion emphasizing internal density distributions and boundary interfaces (∼50–100 nm thickness), with dark regions indicating higher electron density. (d) Quantitative false color mapping (0–250 arbitrary units) with spatial calibration (800 × 800 pixels) revealing hierarchical organization: primary spheres (∼500–600 nm), interconnecting regions (∼100–200 nm), and nanoscale surface features (∼20– 50 nm). The sequential transformations reveal a complex topographical landscape with distinct structural hierarchy spanning three orders of magnitude (scale bar: 50 nm).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure23.3-1.png,83.52,72.0,349.2,355.68
14716_9789819827664,19.13,Figure,460,"Fig. 19.13. Conceptual framework comparing device and proteinoid acoustic processing pathways. The device output exhibits periodic and oscillatory behavior, while the proteinoid shows irregular and adaptive responses, highlighting its potential as a bioinspired polymer for novel transistor applications.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure19.13-1.png,72.0,72.72,361.44,208.07999999999998
14716_9789819827664,24.2,Figure,559,"Fig. 24.2. (a) SEM micrograph of proteinoid nanospheres (edges highlighted in red). Captured at 5.00 kV, 25,000×. Scale bar: 437 nm. (b) Histogram showing diameter distribution (612.92 ± 201.76 nm).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.2-1.png,52.559999999999995,72.72,378.0,536.4
14716_9789819827664,26.2,Table,638,"Table 26.2. Quantitative analysis of spontaneous electrical activity in pure actin networks. Distinct electrical patterns were observed across channels. Channel B exhibited the most stable and high-amplitude activity (Vmax ≈ 76 mV), while other channels showed lower and more variable responses. Channels F and I displayed pronounced temporal variability, indicating complex actin-mediated charge dynamics and irregular oscillatory behavior within the network.",pdffigures2_out_newtests/figures/14716_9789819827664-Table26.2-1.png,49.68,432.0,383.03999999999996,568.0799999999999
14716_9789819827664,2.3,Table,46,"Table 2.3. Parameter configurations for the Izhikevich neuron model generating diverse neuronal phenotypes. The parameters a, b, c, and d are dimensionless constants determining recovery dynamics and reset behavior, while I represents the baseline input current in arbitrary units. Each parameter set reproduces characteristic firing patterns observed in biological neurons.",pdffigures2_out_newtests/figures/14716_9789819827664-Table2.3-1.png,74.88,288.0,357.12,582.48
14716_9789819827664,11.1,Figure,284,"Fig. 11.1. Persistent spectrum and logarithmic fitting analysis. (a) Persistent spectrum showing magnitude (decibels) versus frequency (hertz) with power-law behavior. Mean magnitude −84.22 dB, median −87.34 dB, standard deviation 7.94 dB. Quartiles: Q1 = −89.53 dB, Q2 = −87.34 dB, Q3 = −81.56 dB. (b) Logarithmic fitting using the Log3P1 model, y = a − b ln(x + c). Fit parameters: a = −97.53587 ± 0.00284, b = 7.75048 ± 0.00145, c = (2.44747 ± 1.97161) × 10−6. Reduced chi-square = 2.23122, coefficient of determination R2 = 0.96416. Power-law behavior is consistent with pink-noise characteristics and operation near a critical state.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure11.1-1.png,54.0,72.0,379.44,443.52
14716_9789819827664,12.8,Figure,325,Fig. 12.8. Photoelectrochemical response under 20 Hz yellow light stimulation. (a) Rhythmic voltage oscillations synchronized with the optical input. (b) Baseline-corrected signal emphasizing spike morphology complexity. (c) Oscillation periods centered at 757 ± 320 s showing tighter coordination than the 1 Hz response (Fig. 12.7). (d) Amplitude distribution centered at 0.78± 0.37 mV exhibiting elevated variability.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure12.8-1.png,52.559999999999995,72.72,378.0,331.92
14716_9789819827664,5.4,Figure,152,"Fig. 5.4. Spiking characteristics. (a) Distribution of spike durations (bin size: 200 s). The distribution exhibits a slight right-skew, indicating variability in spike duration with occasional prolonged events. (b) Distribution of spike amplitudes (bin size: 0.3 mV). The distribution appears nearly symmetric with slight right leaning.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure5.4-1.png,54.0,72.72,378.0,211.67999999999998
14716_9789819827664,5.5,Figure,152,"Fig. 5.5. Electrical oscillations of L-Glu:L-Asp proteinoid microsphere ensembles after 1-min stimulation with a frequency sweep from 0.001 Hz to 100 kHz. The proteinoids are sensitive to a broad range of external frequencies and respond with pronounced oscillatory behavior. Stimulation causes the period of oscillations to vary from approximately 25 min up to a maximum of 2 h and 45 min, demonstrating proteinoid capability to detect and react to environmental frequency inputs.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure5.5-1.png,54.0,295.92,378.0,466.56
14716_9789819827664,11.4,Figure,289,"Fig. 11.4. Electrical potential traces and amplitude distributions. (a) Omeprazole–proteinoid time series with detected spikes marked (threshold 0.1 mV, minimum peak distance 50 ms). (b) Proteinoid time series with identical spike-detection parameters. (c) Amplitude statistics for omeprazole–proteinoid spikes: quartiles Q1 = 3.37 mV, Q2 = 3.55 mV, Q3 = 3.80 mV, mean 3.69 mV, range [3.00, 6.20] mV, SD = 0.51 mV. (d) Amplitude statistics for pure proteinoid: quartiles Q1 = 3.33 mV, Q2 = 3.56 mV, Q3 = 4.07 mV, mean 3.80 mV, range [3.17, 6.08] mV, SD = 0.64 mV. Slightly greater variability in proteinoid responses indicates reduced amplitude stability relative to the omeprazole-modified system.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure11.4-1.png,73.44,49.68,579.6,327.59999999999997
14716_9789819827664,19.1,Figure,448,"Fig. 19.1. Scanning electron microscopy reveals proteinoid nanoparticles formed from L-glutamic acid and L-arginine thermal condensation. Images show approximately 20-nm diameter particles with smooth surfaces at 60,000× magnification and 2 kV. Various image transformations (negative, gamma corrections with values 0.5, 1.5, and 2.5) highlight different structural features.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure19.1-1.png,63.36,72.0,368.64,288.71999999999997
